No.,Time,Source,Destination,Protocol,Length,Info,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude
2972,6.005462,66.109.241.50,24.6.173.220,TCP,60,80 > 10624 [ACK] Seq=1 Ack=2 Win=65535 Len=0,38.0,-97.0,37.4404,-121.8705
2973,6.005464,66.109.241.50,24.6.173.220,TCP,60,"80 > 10624 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0",38.0,-97.0,37.4404,-121.8705
2974,6.005466,66.109.241.50,24.6.173.220,TCP,60,80 > 10621 [ACK] Seq=1 Ack=2 Win=65535 Len=0,38.0,-97.0,37.4404,-121.8705
2975,6.005658,24.6.173.220,93.184.216.169,TCP,54,10742 > 80 [ACK] Seq=1214 Ack=112998 Win=65700 Len=0,37.4404,-121.8705,38.0,-97.0
2976,6.006415,66.109.241.50,24.6.173.220,TCP,60,"80 > 10621 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0",38.0,-97.0,37.4404,-121.8705
2977,6.025774,204.145.83.238,24.6.173.220,TCP,266,[TCP segment of a reassembled PDU],38.0,-97.0,37.4404,-121.8705
2978,6.026005,24.6.173.220,204.145.83.238,TCP,54,10718 > 80 [ACK] Seq=1 Ack=214 Win=65488 Len=0,37.4404,-121.8705,38.0,-97.0
2979,6.03651,24.6.173.220,75.75.75.75,DNS,73,Standard query 0xa448  A redir.adap.tv,37.4404,-121.8705,38.0,-97.0
2980,6.049096,75.75.75.75,24.6.173.220,DNS,175,Standard query response 0xa448  CNAME redir.adap.tv.edgesuite.net CNAME a1073.g.akamai.net A 23.62.228.27 A 23.62.228.19,38.0,-97.0,37.4404,-121.8705
2981,6.049885,24.6.173.220,75.75.75.75,DNS,73,Standard query 0x5322  AAAA redir.adap.tv,37.4404,-121.8705,38.0,-97.0
2982,6.061257,75.75.75.75,24.6.173.220,DNS,204,Standard query response 0x5322  CNAME redir.adap.tv.edgesuite.net CNAME a1073.g.akamai.net,38.0,-97.0,37.4404,-121.8705
2983,6.062025,24.6.173.220,23.62.228.27,TCP,66,10832 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1,37.4404,-121.8705,42.3626,-71.0843
2984,6.078242,23.62.228.27,24.6.173.220,TCP,66,"80 > 10832 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=2",42.3626,-71.0843,37.4404,-121.8705
2985,6.078447,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
2986,6.079107,24.6.173.220,23.62.228.27,HTTP,834,GET /redir/plugins3/AppInfoShim.swf?adTagUrl=http%3A%2F%2Fads.adap.tv%2Fa%2Fh%2FHuqeLZgU_Xbwoj9zW9AgbDCxmf2_Fc99%3Fcb%3D1351871441%26pet%3Dpreroll%26pageUrl%3Dnewsinc.com%26eov%3Deov&injectCompanionDummy=&companionId=&cpmPassback=&pauseOnClick=&a.rid=a667c4ce-0dd3-4905-ad24-e17888ae3d58 HTTP/1.1 ,37.4404,-121.8705,42.3626,-71.0843
2987,6.100162,23.62.228.27,24.6.173.220,TCP,60,80 > 10832 [ACK] Seq=1 Ack=781 Win=16160 Len=0,42.3626,-71.0843,37.4404,-121.8705
2988,6.101022,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
2989,6.1021,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
2990,6.102103,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
2991,6.102105,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
2992,6.102445,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=5841 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
2993,6.11741,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
2994,6.118682,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
2995,6.118684,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
2996,6.118687,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
2997,6.119446,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=11681 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
2998,6.120197,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
2999,6.136096,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3000,6.136413,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=14601 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3001,6.137226,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3002,6.138196,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3003,6.138199,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3004,6.138581,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=18981 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3005,6.139332,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3006,6.151497,24.6.173.220,67.192.92.227,TCP,54,10756 > 80 [ACK] Seq=4598 Ack=23801 Win=65784 Len=0,37.4404,-121.8705,29.4889,-98.3987
3007,6.153115,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3008,6.153298,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=21901 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3009,6.154147,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3010,6.154149,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3011,6.154295,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=24821 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3012,6.158028,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3013,6.159017,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3014,6.159025,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3015,6.15903,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3016,6.15919,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=30661 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3017,6.174913,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3018,6.175875,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3019,6.175878,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3020,6.176033,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=35041 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3021,6.176816,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3022,6.176819,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3023,6.176962,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=37961 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3024,6.177712,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3025,6.177714,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3026,6.177856,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=40881 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3027,6.178605,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3028,6.178607,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3029,6.178758,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=43801 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3030,6.179506,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3031,6.179508,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3032,6.179648,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=46721 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3033,6.19138,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3034,6.192269,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3035,6.192272,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3036,6.19246,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=51101 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3037,6.193214,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3038,6.19639,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3039,6.196637,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=54021 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3040,6.197385,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3041,6.197388,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3042,6.197541,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=56941 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3043,6.198309,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3044,6.198311,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3045,6.198314,23.62.228.27,24.6.173.220,HTTP,237,HTTP/1.1 200 OK  (application/x-shockwave-flash),42.3626,-71.0843,37.4404,-121.8705
3046,6.198533,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=781 Ack=60044 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3047,6.296879,24.6.173.220,75.75.75.75,DNS,71,Standard query 0xa533  A ads.adap.tv,37.4404,-121.8705,38.0,-97.0
3048,6.310876,75.75.75.75,24.6.173.220,DNS,135,Standard query response 0xa533  CNAME control.adap.tv CNAME control.gld.adap.tv A 74.217.78.141,38.0,-97.0,37.4404,-121.8705
3049,6.311704,24.6.173.220,75.75.75.75,DNS,71,Standard query 0x9df4  AAAA ads.adap.tv,37.4404,-121.8705,38.0,-97.0
3050,6.341587,24.6.173.220,75.75.75.75,DNS,71,Standard query 0x9df4  AAAA ads.adap.tv,37.4404,-121.8705,38.0,-97.0
3051,6.342366,75.75.75.75,24.6.173.220,DNS,173,Standard query response 0x9df4  CNAME control.adap.tv CNAME control.gld.adap.tv,38.0,-97.0,37.4404,-121.8705
3052,6.343282,24.6.173.220,74.217.78.141,TCP,66,10833 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1,37.4404,-121.8705,37.5402,-122.3041
3053,6.3543,75.75.75.75,24.6.173.220,DNS,173,Standard query response 0x9df4  CNAME control.adap.tv CNAME control.gld.adap.tv,38.0,-97.0,37.4404,-121.8705
3054,6.361653,74.217.78.141,24.6.173.220,TCP,66,"80 > 10833 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 WS=1 SACK_PERM=1",37.5402,-122.3041,37.4404,-121.8705
3055,6.361783,24.6.173.220,74.217.78.141,TCP,54,10833 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0,37.4404,-121.8705,37.5402,-122.3041
3056,6.362419,24.6.173.220,74.217.78.141,HTTP,565,GET /crossdomain.xml HTTP/1.1 ,37.4404,-121.8705,37.5402,-122.3041
3057,6.383264,74.217.78.141,24.6.173.220,HTTP/XML,356,HTTP/1.1 200 OK ,37.5402,-122.3041,37.4404,-121.8705
3058,6.386977,24.6.173.220,74.217.78.141,HTTP,557,GET /applist HTTP/1.1 ,37.4404,-121.8705,37.5402,-122.3041
3059,6.404073,74.217.78.141,24.6.173.220,HTTP/XML,449,HTTP/1.1 200 OK ,37.5402,-122.3041,37.4404,-121.8705
3060,6.419519,24.6.173.220,23.62.228.27,HTTP,523,GET /redir/javascript/adaptvInfo.js HTTP/1.1 ,37.4404,-121.8705,42.3626,-71.0843
3061,6.436823,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3062,6.438345,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3063,6.438349,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3064,6.438357,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3065,6.439417,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=1250 Ack=65884 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3066,6.440226,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3067,6.44023,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3068,6.440235,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3069,6.440241,23.62.228.27,24.6.173.220,HTTP,203,HTTP/1.1 200 OK  (application/x-javascript),42.3626,-71.0843,37.4404,-121.8705
3070,6.441258,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=1250 Ack=70413 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3071,6.453846,93.184.216.229,24.6.173.220,TCP,60,"80 > 10667 [FIN, ACK] Seq=22721 Ack=332 Win=15680 Len=0",38.0,-97.0,37.4404,-121.8705
3072,6.454014,24.6.173.220,93.184.216.229,TCP,54,10667 > 80 [ACK] Seq=332 Ack=22722 Win=65700 Len=0,37.4404,-121.8705,38.0,-97.0
3073,6.454297,24.6.173.220,93.184.216.229,TCP,54,"10667 > 80 [FIN, ACK] Seq=332 Ack=22722 Win=65700 Len=0",37.4404,-121.8705,38.0,-97.0
3074,6.473847,93.184.216.229,24.6.173.220,TCP,60,80 > 10667 [ACK] Seq=22722 Ack=333 Win=15680 Len=0,38.0,-97.0,37.4404,-121.8705
3075,6.603493,24.6.173.220,74.217.78.141,TCP,54,10833 > 80 [ACK] Seq=1015 Ack=698 Win=65000 Len=0,37.4404,-121.8705,37.5402,-122.3041
3076,6.742507,208.48.131.5,24.6.173.220,TCP,66,"[TCP Spurious Retransmission] 80 > 10740 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128",38.0,-97.0,37.4404,-121.8705
3077,6.742675,24.6.173.220,208.48.131.5,TCP,66,[TCP Dup ACK 1678#1] 10740 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0 SLE=0 SRE=1,37.4404,-121.8705,38.0,-97.0
3078,6.838604,24.6.173.220,74.217.78.141,HTTP,825,GET /a/h/HuqeLZgU_Xbwoj9zW9AgbDCxmf2_Fc99?cb=1351871441&pet=preroll&pageUrl=newsinc.com&eov=eov&a.d.domain_name=embed.newsinc.com&a.hasAppInfo=true&companionId=&a.rid=a667c4ce-0dd3-4905-ad24-e17888ae3d58&p.vw.errinfo=iframeCrossDomain&p.vw.viewable=-1&p.vw.area=75000&p.vw.psize=1 HTTP/1.1 ,37.4404,-121.8705,37.5402,-122.3041
3079,6.89179,74.217.78.141,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.5402,-122.3041,37.4404,-121.8705
3080,6.893409,74.217.78.141,24.6.173.220,HTTP/XML,1108,HTTP/1.1 200 OK ,37.5402,-122.3041,37.4404,-121.8705
3081,6.893899,24.6.173.220,74.217.78.141,TCP,54,10833 > 80 [ACK] Seq=1786 Ack=3212 Win=65700 Len=0,37.4404,-121.8705,37.5402,-122.3041
3082,6.896382,24.6.173.220,207.171.185.200,TLSv1,77,Encrypted Alert,37.4404,-121.8705,47.6103,-122.3341
3083,6.896511,24.6.173.220,207.171.185.200,TCP,54,"10663 > 443 [FIN, ACK] Seq=379 Ack=3000 Win=65656 Len=0",37.4404,-121.8705,47.6103,-122.3341
3084,6.897038,24.6.173.220,207.171.185.200,TLSv1,77,Encrypted Alert,37.4404,-121.8705,47.6103,-122.3341
3085,6.897135,24.6.173.220,207.171.185.200,TCP,54,"10661 > 443 [FIN, ACK] Seq=379 Ack=3000 Win=65656 Len=0",37.4404,-121.8705,47.6103,-122.3341
3086,6.897575,24.6.173.220,207.171.185.200,TLSv1,77,Encrypted Alert,37.4404,-121.8705,47.6103,-122.3341
3087,6.89767,24.6.173.220,207.171.185.200,TCP,54,"10662 > 443 [FIN, ACK] Seq=379 Ack=3000 Win=65656 Len=0",37.4404,-121.8705,47.6103,-122.3341
3088,6.897998,24.6.173.220,208.81.191.110,TCP,54,"10693 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0",37.4404,-121.8705,37.3885,-122.0741
3089,6.898195,24.6.173.220,23.7.192.143,TCP,54,"10703 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0",37.4404,-121.8705,42.3626,-71.0843
3090,6.898319,24.6.173.220,23.23.99.162,TCP,54,"10684 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0",37.4404,-121.8705,39.0437,-77.4875
3091,6.898452,24.6.173.220,74.115.81.69,TCP,54,"10683 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0",37.4404,-121.8705,29.4244,-98.4842
3092,6.898573,24.6.173.220,50.112.101.26,TCP,54,"10679 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0",37.4404,-121.8705,45.7788,-119.529
3093,6.898701,24.6.173.220,208.81.191.113,TCP,54,"10695 > 80 [FIN, ACK] Seq=1 Ack=1 Win=65700 Len=0",37.4404,-121.8705,37.3885,-122.0741
3094,6.898827,24.6.173.220,199.7.57.72,TCP,54,"10675 > 80 [FIN, ACK] Seq=1 Ack=1 Win=256960 Len=0",37.4404,-121.8705,38.9599,-77.3428
3095,6.916114,23.7.192.143,24.6.173.220,TCP,60,"80 > 10703 [FIN, ACK] Seq=1 Ack=2 Win=14600 Len=0",42.3626,-71.0843,37.4404,-121.8705
3096,6.91635,24.6.173.220,23.7.192.143,TCP,54,10703 > 80 [ACK] Seq=2 Ack=2 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3097,6.919734,208.81.191.113,24.6.173.220,TCP,60,"80 > 10695 [FIN, ACK] Seq=1 Ack=2 Win=5888 Len=0",37.3885,-122.0741,37.4404,-121.8705
3098,6.919814,24.6.173.220,208.81.191.113,TCP,54,10695 > 80 [ACK] Seq=2 Ack=2 Win=65700 Len=0,37.4404,-121.8705,37.3885,-122.0741
3099,6.920606,208.81.191.110,24.6.173.220,TCP,60,"80 > 10693 [FIN, ACK] Seq=1 Ack=2 Win=5888 Len=0",37.3885,-122.0741,37.4404,-121.8705
3100,6.920741,24.6.173.220,208.81.191.110,TCP,54,10693 > 80 [ACK] Seq=2 Ack=2 Win=65700 Len=0,37.4404,-121.8705,37.3885,-122.0741
3101,6.926435,207.171.185.200,24.6.173.220,TCP,60,443 > 10663 [ACK] Seq=3000 Ack=380 Win=2096576 Len=0,47.6103,-122.3341,37.4404,-121.8705
3102,6.927276,207.171.185.200,24.6.173.220,TCP,60,"443 > 10663 [FIN, ACK] Seq=3000 Ack=380 Win=2096576 Len=0",47.6103,-122.3341,37.4404,-121.8705
3103,6.927389,24.6.173.220,207.171.185.200,TCP,54,10663 > 443 [ACK] Seq=380 Ack=3001 Win=65656 Len=0,37.4404,-121.8705,47.6103,-122.3341
3104,6.93154,207.171.185.200,24.6.173.220,TCP,60,443 > 10661 [ACK] Seq=3000 Ack=380 Win=2096576 Len=0,47.6103,-122.3341,37.4404,-121.8705
3105,6.932366,207.171.185.200,24.6.173.220,TCP,60,443 > 10662 [ACK] Seq=3000 Ack=380 Win=2096576 Len=0,47.6103,-122.3341,37.4404,-121.8705
3106,6.932368,207.171.185.200,24.6.173.220,TCP,60,"443 > 10662 [FIN, ACK] Seq=3000 Ack=380 Win=2096576 Len=0",47.6103,-122.3341,37.4404,-121.8705
3107,6.93237,207.171.185.200,24.6.173.220,TCP,60,"443 > 10661 [FIN, ACK] Seq=3000 Ack=380 Win=2096576 Len=0",47.6103,-122.3341,37.4404,-121.8705
3108,6.932521,24.6.173.220,207.171.185.200,TCP,54,10662 > 443 [ACK] Seq=380 Ack=3001 Win=65656 Len=0,37.4404,-121.8705,47.6103,-122.3341
3109,6.932605,24.6.173.220,207.171.185.200,TCP,54,10661 > 443 [ACK] Seq=380 Ack=3001 Win=65656 Len=0,37.4404,-121.8705,47.6103,-122.3341
3110,6.93821,50.112.101.26,24.6.173.220,TCP,60,"80 > 10679 [FIN, ACK] Seq=1 Ack=2 Win=5888 Len=0",45.7788,-119.529,37.4404,-121.8705
3111,6.938354,24.6.173.220,50.112.101.26,TCP,54,10679 > 80 [ACK] Seq=2 Ack=2 Win=65700 Len=0,37.4404,-121.8705,45.7788,-119.529
3112,6.96506,74.115.81.69,24.6.173.220,TCP,60,80 > 10683 [ACK] Seq=1 Ack=2 Win=65535 Len=0,29.4244,-98.4842,37.4404,-121.8705
3113,6.965916,74.115.81.69,24.6.173.220,TCP,60,"80 > 10683 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0",29.4244,-98.4842,37.4404,-121.8705
3114,6.995156,23.23.99.162,24.6.173.220,TCP,60,"80 > 10684 [FIN, ACK] Seq=1 Ack=2 Win=5888 Len=0",39.0437,-77.4875,37.4404,-121.8705
3115,6.995352,24.6.173.220,23.23.99.162,TCP,54,10684 > 80 [ACK] Seq=2 Ack=2 Win=65700 Len=0,37.4404,-121.8705,39.0437,-77.4875
3116,7.013731,24.6.173.220,23.62.228.27,HTTP,1791,"GET /redir/plugins3/AdaptvExchangeVastVideoVPR.swf?linear=1&cd=%7B%22countdownText%22%3A%22Ad+will+end+in+__SECONDS__+seconds%22%2C%22companionId%22%3Anull%2C%22adTagUrl%22%3A%22http%3A%2F%2Fa.collective-media.net%2Fpfadx%2Fcm.adaptv%2Fvideo_romney_ca10_persuasion%3Bsz%3D1x1%3Bord%3Dtimestamp%3Bdcmt%3Dtext%2Fxml%3Bcmu%3Dpage_url%22%7D&a.rid=a667c4ce-0dd3-4905-ad24-e17888ae3d58&isAtm=true&buyerKey=collectivemedia&a.ma=1&pricingInfo=G%2F1cd8HSICTSDB0fmIOGQfNBv%2FOgA%2FqIbkXuVC4-Uq%2FmdCIDXMszzamQbzCuUwZ5&as=2&adName=CA+10+Persuasion&campaignName=Targeted+Victory+CA+10&campaignId=26780&bidId=75597&mtp=IZLTZEaN2i0_&mrp=knQ3B99A5ys_&mtsp=Se6YDgvlpxM_&uniqueToDate=2012-12-01&uniques=75597,20716&companionId=&cpmPassback=&orgId=1755&pageUrl=newsinc.com&key=newsdistributionnetworkinc&buyerId=2321&adPlanId=-2&adSpotId=&afppId=&userId=3485330358676833369&position=-2&creativeId=58506&pod=-2&exSId=13293&uniqueFromDate=2012-11-02&htmlEnabled=false&nap=false&filterOverride=EXCHANGE&adSpotTime=-2&pet=preroll&adSourceId=20716&dataCost=qUsI3M4M68M_&serviceFeeIds=1zwJCAUlQOU_&context=&pauseOnClick=&marketplaceId=1&injectCompanionDummy=&a.profile_id=0&p.vw.errinfo=iframeCrossDomain&p.vw.viewable=-1&p.vw.area=75000&p.vw.psize=1&eov=1351871449425 HTTP/1.1 ",37.4404,-121.8705,42.3626,-71.0843
3117,7.029078,23.62.228.27,24.6.173.220,TCP,60,80 > 10832 [ACK] Seq=70413 Ack=2987 Win=23560 Len=0,42.3626,-71.0843,37.4404,-121.8705
3118,7.029905,199.7.57.72,24.6.173.220,TCP,60,"80 > 10675 [FIN, ACK] Seq=1 Ack=2 Win=8190 Len=0",38.9599,-77.3428,37.4404,-121.8705
3119,7.030109,24.6.173.220,199.7.57.72,TCP,54,10675 > 80 [ACK] Seq=2 Ack=2 Win=256960 Len=0,37.4404,-121.8705,38.9599,-77.3428
3120,7.030954,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3121,7.030961,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3122,7.031397,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=2987 Ack=73333 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3123,7.032204,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3124,7.032207,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3125,7.03221,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3126,7.032961,24.6.173.220,23.62.228.27,TCP,54,10832 > 80 [ACK] Seq=2987 Ack=77713 Win=65700 Len=0,37.4404,-121.8705,42.3626,-71.0843
3127,7.033712,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
3128,7.033715,23.62.228.27,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],42.3626,-71.0843,37.4404,-121.8705
